18692;968 Davis Ave;London;ENG;GB
18693;7801 Midway Ct.;Seaford;VIC;AU
18694;3831 Frigate Ct;Oxford;ENG;GB
18695;7176 A St.;North Sydney;NSW;AU
18696;1074 Lori Drive;Lake Oswego;OR;US
18697;Kampstr 9859;Kiel;SL;DE
18698;9151 Mount Dr.;Beaverton;OR;US
18699;2685 Keith Court;Liverpool;ENG;GB
18700;9191 Camelback Ct.;Olympia;WA;US
18701;7523 Surf View Drive;Issaquah;WA;US
18702;2529 Clear Court;London;ENG;GB
18703;Moritzstr 1;Solingen;NW;DE
18704;629 Redrock Drive;Townsville;QLD;AU
18705;Rehstr 7346;Berlin;NW;DE
18706;6228 Palm Avenue;Cliffside;BC;CA
18707;1, rue de la Centenaire;Versailles;78;FR
18708;4919 Ham Court;Woodland Hills;CA;US
18709;Heideweg 1442;Stuttgart;SL;DE
18710;6414 Honey Court;Bremerton;WA;US
18711;5167 Condor Place;North Sydney;NSW;AU
18712;9873 Willow Avenue;Woodland Hills;CA;US
18713;1710 Bouncing Road;Burien;WA;US
18714;416 Yosemite Circle;North Sydney;NSW;AU
18715;647 Newport Drive;Edmonds;WA;US
18716;2650 Portside Ct;Walla Walla;WA;US
18717;5932 Rainier Dr.;North Ryde;NSW;AU
18718;6842 Fernwood Drive;Shawnee;BC;CA
18719;8713 Yosemite Ct.;North Ryde;NSW;AU
18720;6374 St. Germain Lane;Yakima;WA;US
18721;1542 Del Rey St.;Ballard;WA;US
18722;9090 Cristobal;Billericay;ENG;GB
18723;57, rue de l\xc2\xb4Avenir;Paris;75;FR
18724;1328 Castle Hill Road;Lynnwood;WA;US
18725;Erftplatz 77;M\xc3\xbcnchen;NW;DE
18726;9405 Curletto Dr.;Bellingham;WA;US
18727;9445 Shady Ln.;Beaverton;OR;US
18728;433 Marsh Drive;Bremerton;WA;US
18729;7614 Inez Ave;Goulburn;NSW;AU
18730;4630 Candlestick Drive;Torrance;CA;US
18731;5871 Matterhorn Court;Milwaukie;OR;US
18732;620 Woodside Ct.;Milton Keynes;ENG;GB
18733;9075 Ingersoll Terrace;National City;CA;US
18734;H\xc3\xb6henstr 9449;Kassel;HE;DE
18735;3624 Garland Drive;Concord;CA;US
18736;Reiherweg 5074;Berlin;SL;DE
18737;571 Lafayette Drive;National City;CA;US
18738;6809 El Capitan Lane;Malabar;NSW;AU
18739;6685 Rosina Court;Metchosin;BC;CA
18740;1956 Pine Drive;Matraville;NSW;AU
18741;8434 Kenmore;Oakland;CA;US
18742;53 Odin Dr;Rhodes;NSW;AU
18743;4803 Panoramic Ave.;El Cajon;CA;US
18744;9462 Rambling Rose Drive;Issaquah;WA;US
18745;6084 Norris Court;Novato;CA;US
18746;9938 Eastgate Lane;Bremerton;WA;US
18747;998 Green Hill Rd.;Lincoln Acres;CA;US
18748;9117 Jacqueline Way;Colma;CA;US
18749;5026 Clearbrook Drive;Rhodes;NSW;AU
18750;531 Northridge Drive;Langford;BC;CA
18751;5698 Elmonte Drive;La Jolla;CA;US
18752;3235 Mi Casa Court;Birmingham;AL;US
18753;5484 Cornwall Court;Sooke;BC;CA
18754;3562 East Ave.;Metchosin;BC;CA
18755;6258 Stinson;Imperial Beach;CA;US
18756;Zimmerstr 311;Frankfurt;HE;DE
18757;4589 Mori Court;Spokane;WA;US
18758;Hellweg 4244;Stuttgart;SL;DE
18759;3601 Greenbush Drive;Cheltenham;ENG;GB
18760;8882 Weatherly Way;Bellingham;WA;US
18761;16 White Pl.;Concord;CA;US
18762;Rotth\xc3\xa4user Weg 11;Berlin;NW;DE
18763;24, rue Descartes;Tremblay-en-France;93;FR
18764;6125 Clay Way;Bremerton;WA;US
18765;1986 Attic Rd.;Oak Bay;BC;CA
18766;1387 Dias Circle;Melton;VIC;AU
18767;3481 Broadmoor Drive;Oak Bay;BC;CA
18768;6939 Hilltop Dr.;Puyallup;WA;US
18769;9057 Palms Dr.;London;ENG;GB
18770;1345 Blocking Circle;Long Beach;CA;US
18771;4817 Crow St.;London;ENG;GB
18772;5057 Fillet Ave.;Gateshead;ENG;GB
18773;Postfach 66 16 11;Saarlouis;SL;DE
18774;9716 Holiday Hills Drive;Colma;CA;US
18775;Hellweg 4924;Hannover;NW;DE
18776;6339 E. 108th Street;Spring Valley;CA;US
18777;8921 Meier Road;Watford;ENG;GB
18778;3908 Alaska Drive;Westminster;BC;CA
18779;9340 Brook Way;Berkshire;ENG;GB
18780;785 Eastgate;Lynnwood;WA;US
18781;8607 Pineview Lane;Victoria;BC;CA
18782;1707 Poor Ridge Court;Hervey Bay;QLD;AU
18783;4525 Benedict Ct.;Silverwater;NSW;AU
18784;4798 Macaroon Drive;Brisbane;QLD;AU
18785;8394 Summertime Dr.;Gold Coast;QLD;AU
18786;9750 W. Watson Court;Lake Oswego;OR;US
18787;9967, rue Marbeuf;Orleans;45;FR
18788;9790 Fruitwood Drive;Burbank;CA;US
18789;8122 Mink Court;Seattle;WA;US
18790;6, rue Lafayette;Drancy;93;FR
18791;2314 Chelsea Way;Berkeley;CA;US
18792;5518 Baldwin Dr.;Newport Beach;CA;US
18793;7013 St. Raphael Drive;Newport Beach;CA;US
18794;473 Heather Road;Concord;CA;US
18795;4877 Banana Court;Portland;OR;US
18796;5290 Pennsylvania Blvd;Rhodes;NSW;AU
18797;5905 Hawthorne Dr.;Tacoma;WA;US
18798;3, rue Jean Mermoz;Orleans;45;FR
18799;3794 Trees Drive;Hobart;TAS;AU
18800;3339, rue Surcouf;Lieusaint;77;FR
18801;2528 G St.;Shawnee;BC;CA
18802;7441 Clay Rd;Renton;WA;US
18803;6973 Dublin Court;Torrance;CA;US
18804;68, avenue de l\xc2\xb4 Union Centrale;Paris;75;FR
18805;2141 Pepper Way;Grossmont;CA;US
18806;11, rue de Maubeuge;Saint Germain en Laye;78;FR
18807;2739 Sandy Road;South Melbourne;VIC;AU
18808;26, rue de l\xc2\xb4Esplanade;Paris;75;FR
18809;6398 Joyce Dr;Rhodes;NSW;AU
18810;1927 Striped Maple Court;Burlingame;CA;US
18811;Zollstr 68;Frankfurt;HE;DE
18812;8310 Atchinson Stage Ct;London;ENG;GB
18813;1898 Pine Tree Drive;Goulburn;NSW;AU
18814;5 View Dr.;Concord;CA;US
18815;45 Landing Terrace;Lake Oswego;OR;US
18816;9555 Wheel Ave..;Kirkby;ENG;GB
18817;1032 Coats Road;Stoke-on-Trent;ENG;GB
18818;6764 Eastgate;Matraville;NSW;AU
18819;3983 Crane Court;Lincoln Acres;CA;US
18820;Midi-Couleurs;Saint-Denis;93;FR
18821;9736 Montana;Billericay;ENG;GB
18822;936, rue L\xc3\xa9o Delibes;Paris;75;FR
18823;Marienplatz 56;Poing;SL;DE
18824;5772 Ridgewood Drive;Vancouver;BC;CA
18825;8162 Milden Road;Caloundra;QLD;AU
18826;7267 Loftus Road;Tacoma;WA;US
18827;3382 Arrowwood Circle;Oak Bay;BC;CA
18828;Kalkweg 4435;Essen;HH;DE
18829;5131 Rosemarie Place;La Jolla;CA;US
18830;1500 Polk Street;Westminster;BC;CA
18831;6159 Argonne Drive;Grossmont;CA;US
18832;2782 Pacific;Mill Valley;CA;US
18833;988, quai de Grenelle;Paris;75;FR
18834;5772 Ridgewood Drive;York;ENG;GB
18835;10, avenue de Norvege;Paris;75;FR
18836;7695 Pastel Drive;Victoria;BC;CA
18837;9126 Jamie Way;Bracknell;ENG;GB
18838;6410 Army Drive;Caloundra;QLD;AU
18839;1130 Fillet Ave.;Port Hammond;BC;CA
18840;42, impasse Ste-Madeleine;Dunkerque;59;FR
18841;7897 Standing Grove Dr.;Goulburn;NSW;AU
18842;8739 Twinview Drive;Tacoma;WA;US
18843;1599 Green Hill Rd;Cliffside;BC;CA
18844;5825 B Way;Geelong;VIC;AU
18845;6857 Medina Drive;Mill Valley;CA;US
18846;5188 Duke Way;Warrington;ENG;GB
18847;4641 Miguel Drive;Bellflower;CA;US
18848;8138 Brook Way;Lake Oswego;OR;US
18849;9379 Terrapin Court;Sooke;BC;CA
18850;2585 San Vincente Drive;El Cajon;CA;US
18851;4080 Mendocino Dr;El Cajon;CA;US
18852;7047 Terra Granda;Malabar;NSW;AU
18853;Platz des Landtags 433;Bottrop;NW;DE
18854;Zimmerstr 222;Frankfurt am Main;SL;DE
18855;Attach\xc3\xa9 de Presse;Paris;75;FR
18856;1944 Serene Court;Renton;WA;US
18857;8311 Roland Drive;Portland;OR;US
18858;1001bis, boulevard Saint Germain;Roubaix;59;FR
18859;2383 Pepper Drive;Concord;CA;US
18860;9593 Power Ave.;Long Beach;CA;US
18861;4507 Kenmore;Spokane;WA;US
18862;9505 Hargate Court;London;ENG;GB
18863;9206 Hamiliton Ave.;Warrnambool;VIC;AU
18864;867 Maria Vega Court;Colma;CA;US
18865;8993 Escobar;Torrance;CA;US
18866;7070 Grasswood Ct.;West Covina;CA;US
18867;1229 Harness Circle;Bremerton;WA;US
18868;7111 Concord Ct.;Santa Monica;CA;US
18869;8098 Virginia Circle;Imperial Beach;CA;US
18870;5298 Green View Court;Burbank;CA;US
18871;8392 Carrick Ct.;Cliffside;BC;CA
18872;75, avenue de la Gare;Paris;75;FR
18873;2763 Pass;Hawthorne;QLD;AU
18874;Ro\xc3\x9fstr 9938;Berlin;NW;DE
18875;9634 East Avenue;Colma;CA;US
18876;Dunckerstr 22525;Grevenbroich;BY;DE
18877;4535 The Alameda;Perth;SA;AU
18878;2839 SeaView Court;Bellflower;CA;US
18879;4334 Coastal Blvd.;Bellflower;CA;US
18880;2935 Pine Creek Way;Gold Coast;QLD;AU
18881;Moritzstr 2;Leipzig;NW;DE
18882;449 Running Springs Road;Novato;CA;US
18883;6306 El Dorado Way;Concord;CA;US
18884;2198 Clay Road;Seattle;WA;US
18885;7551 Black Walnut Ct.;Sunbury;VIC;AU
18886;3091 Hickory Drive;Metchosin;BC;CA
18887;7750 Coastal Blvd.;San Francisco;CA;US
18888;7669 Alpine Dr.;West Sussex;ENG;GB
18889;8713 MapleView Drive;Rhodes;NSW;AU
18890;6345 Fox Way;Beaverton;OR;US
18891;38, chauss\xc3\xa9e de Tournai;Suresnes;92;FR
18892;4373 Sherry Circle;Portland;OR;US
18893;9286 Military East;Port Hammond;BC;CA
18894;Winter der B\xc3\xb6ck 8441;Stuttgart;SL;DE
18895;3771 Concerto Circle;Berkeley;CA;US
18896;4426 Tanager Road;Milsons Point;NSW;AU
18897;8818 Attic Rd.;Marysville;WA;US
18898;3986 Lunar Lane;Chula Vista;CA;US
18899;3773 Hill Dr.;Oregon City;OR;US
18900;5751 San Vincente Drive;Concord;CA;US
18901;7791 Running Springs Road;Kirkby;ENG;GB
18902;4951 Carlos Dr.;Chula Vista;CA;US
18903;1850 Lancelot Drive;Corvallis;OR;US
18904;4546 Fieldcrest Dr.;Walla Walla;WA;US
18905;2878 San Miguel Circle;Glendale;CA;US
18906;7227 Landing Terrace;Brisbane;QLD;AU
18907;566 Morgan Territory Rd.;Maidenhead;ENG;GB
18908;5828 E. 102nd Street;Victoria;BC;CA
18909;1290 Arguello Blvd.;Wollongong;NSW;AU
18910;4413 Harvard Drive;Burlingame;CA;US
18911;7618 Eastgate;Coffs Harbour;NSW;AU
18912;641 J Ave.;Cliffside;BC;CA
18913;9113 Flamingo Dr.;Everett;WA;US
18914;5227 Sutton Circle;Goulburn;NSW;AU
18915;6977 Evergreen Ct.;Gold Coast;QLD;AU
18916;3345 Macaroon Drive;Walla Walla;WA;US
18917;1019 Candy Rd.;Coffs Harbour;NSW;AU
18918;8004 N. Broadway;Imperial Beach;CA;US
18919;4627 Lakefield Place;Fremont;CA;US
18920;55, boulevard Tremblay;Paris;75;FR
18921;2196 Coat Ct.;Sydney;NSW;AU
18922;Kr\xc3\xb6nerweg 5615;Darmstadt;HE;DE
18923;9072 Roland Drive;Langley;BC;CA
18924;Auf Der Steige;Saarlouis;SL;DE
18925;6896 Camino Norte;Sydney;NSW;AU
18926;6682 B Way;Sedro Woolley;WA;US
18927;8290 Margaret Ct.;St. Leonards;NSW;AU
18928;4760 Brown Dr.;Edmonds;WA;US
18929;4800 Quiz Street;Coffs Harbour;NSW;AU
18930;3132 Jacqueline Drive;Sedro Woolley;WA;US
18931;3848 Mt. Diablo St.;Burlingame;CA;US
18932;H\xc3\xb6henstr 9415;Bonn;NW;DE
18933;8, rue des Vendangeurs;Lille;59;FR
18934;7323 Apple Drive;Port Hammond;BC;CA
18935;2656 Brook Way;Cliffside;BC;CA
18936;51, rue Henri Gagnon;Chula Vista;CA;US
18937;528 West Way;Chula Vista;CA;US
18938;2023 Wood Ranch Circle;Bendigo;VIC;AU
18939;6728 Palisade Court;Berkeley;CA;US
18940;9714 Stroer Lane;Corvallis;OR;US
18941;1133 Beauer Lane;Hobart;TAS;AU
18942;3104 Shakespeare Drive;Cheltenham;ENG;GB
18943;9505 Hargate Court;Redwood City;CA;US
18944;8783 Detroit Ave.;Berlin;HH;DE
18945;Welt Platz 9;Peterborough;ENG;GB
18946;8499 San Marino Ct.;Novato;CA;US
18947;3697 W St.;Saint Ouen;80;FR
18948;88, rue Pierre-Demoulin;Melton;VIC;AU
18949;3229 Mark Twain Dr.;Hamburg;HE;DE
18950;Knaackstr 2;Melbourne;VIC;AU
18951;384 Price Lane;M\xc3\xbcnster;SL;DE
18952;Am Karlshof 2562;Brisbane;QLD;AU
18953;8396 Vista Way;Glendale;CA;US
18954;8182 Stephanie Way;Torrance;CA;US
18955;6260 Vernal Drive;Saint Ouen;80;FR
18956;32, chauss\xc3\xa9e de Tournai;Concord;CA;US
18957;6300 Lighthouse Way;Lille;59;FR
18958;88, rue de l\xc2\xb4Esplanade;Burbank;CA;US
18959;9529 Oonegal Court;Lille;59;FR
18960;12, avenue Foch;Royal Oak;BC;CA
18961;7582 Kenneth Ct.;Colombes;92;FR
18962;21, avenue Reille;San Gabriel;CA;US
18963;2028 Revision Dr.;Warrnambool;VIC;AU
18964;6671 Santa Barbara;San Gabriel;CA;US
18965;3524 Ruth Drive;Werne;NW;DE
18966;Conesweg 168;Rockhampton;QLD;AU
18967;100, rue des Rosiers;Everett;WA;US
18968;1388 Rolando Avenue;Berkshire;ENG;GB
18969;1949 M St.;Newport Beach;CA;US
18970;7755 West Road;Redmond;WA;US
18971;9037 Valley High Dr.;Malabar;NSW;AU
18972;6980 Tanager Circle;Newton;BC;CA
18973;3951 Panoramic Avenue;Bonn;NW;DE
18974;Kulmer Stra\xc3\x9fe 3;Solingen;NW;DE
18975;Erlenweg 6664;Hawthorne;QLD;AU
18976;1869 Pine Hallow Rd.;Saarlouis;SL;DE
18977;Pascalstr 646;Townsville;QLD;AU
18978;7294 Kathleen Drive;Lincoln Acres;CA;US
18979;8650 Mt. Hamilton Dr.;Bellflower;CA;US
18980;4638 Chestnut Ave;Milwaukie;OR;US
18981;8437 Loveridge Circle;Beaverton;OR;US
18982;6514 Morello Ave.;Stoke-on-Trent;ENG;GB
18983;6831 Boxwood Drive;Cliffside;BC;CA
18984;9002 Kathleen Drive;Olympia;WA;US
18985;9210 Camino Peral;Cheltenham;ENG;GB
18986;6406 Golden Leaf Way;Los Angeles;CA;US
18987;6427 Powell Drive;Bellflower;CA;US
18988;843 Muy Verde Cr.;Santa Cruz;CA;US
18989;5012 Bayshore Rd.;Beverly Hills;CA;US
18990;3033 Lord Court;Billericay;ENG;GB
18991;1, place Beaubernard;Paris;75;FR
18992;4212, rue Saint-Lazare;Kirkland;WA;US
18993;873 Winding Lane;Shawnee;BC;CA
18994;2368 Olivera Rd;Caloundra;QLD;AU
18995;591 Laguna Street;Westminster;BC;CA
18996;5826 Escobar;Glendale;CA;US
18997;232 K St.;Offenbach;SL;DE
18998;Rykestr 2605;Mill Valley;CA;US
18999;8603 Elmhurst Lane;Downey;CA;US
19000;4421 Alderwood Lane;London;ENG;GB
19001;1, rue de Maubeuge;Saint Germain en Laye;78;FR
19002;9671 Cedar Street;Lincoln Acres;CA;US
19003;3589 G Street;Geelong;VIC;AU
19004;7281 Running Springs Rd.;Metchosin;BC;CA
19005;5359 S. Silver Spring;Bendigo;VIC;AU
19006;Pascalstr 36;Solingen;NW;DE
19007;77 Birchwood;Bellingham;WA;US
19008;3731 Broadmoor Avenue;Melbourne;VIC;AU
19009;5119 Valley Run;W. York;ENG;GB
19010;Zur Lindung 10;Frankfurt;HE;DE
19011;6681 Golf Club Rd.;Lakewood;CA;US
19012;560 Nottingham Place;Bremerton;WA;US
19013;2868 Central Avenue;Burien;WA;US
19014;1127 Oak Street;Coronado;CA;US
19015;4644 Rossmor Parkway;East Brisbane;QLD;AU
19016;5587 Esperanza;East Brisbane;QLD;AU
19017;5639 Lee Lane;Geelong;VIC;AU
19018;2622 Highridge Court;San Diego;CA;US
19019;6081 Westminster Pl.;Langford;BC;CA
19020;486 Pacifica Avenue;Milwaukie;OR;US
19021;1555 Running Springs Rd.;Bury;ENG;GB
19022;6854 Muir Road;Imperial Beach;CA;US
19023;Viktoria-Luise-Platz 413;Bonn;NW;DE
19024;1514 West M Street;Redmond;WA;US
19025;6857 La Salle Ct;Lavender Bay;NSW;AU
19026;8051 Roskelley Dr.;North Ryde;NSW;AU
19027;8136 Michele Drive;Santa Cruz;CA;US
19028;3050 Monte Cresta Avenue;Coronado;CA;US
19029;24, rue de Maubeuge;Versailles;78;FR
19030;2582 South Ranchford Ct.;Royal Oak;BC;CA
19031;7749 Dakota Lane;Salem;OR;US
19032;Residenz Stra\xc3\x9fe 744;Poing;SL;DE
19033;7535 Hoover Court;Santa Monica;CA;US
19034;6111 Guadalajara;Rhodes;NSW;AU
19035;5818 San Rafael;London;ENG;GB
19036;6900 Chisholm Way;Woodburn;OR;US
19037;2, route de Marseille;Drancy;93;FR
19038;Wasserstr 63;Berlin;SL;DE
19039;746 Whiteaben Drive;Newcastle;NSW;AU
19040;3014 Roanwood Way;Rhodes;NSW;AU
19041;838 C Northwood Dr.;El Cajon;CA;US
19042;Wasserstr 6465;Neunkirchen;SL;DE
19043;2627 Holiday Hills Drive;Bremerton;WA;US
19044;4123 Clark Creek Lane;Beverly Hills;CA;US
19045;237 Rock Oak Road;Woodland Hills;CA;US
19046;1987 Jennifer Way;Metchosin;BC;CA
19047;40, rue Georges-Cl\xc3\xa9menceau;Colombes;92;FR
19048;8354 Hamiliton Avenue;Glendale;CA;US
19049;3014 Roanwood Way;Spokane;WA;US
19050;9636 Gatter Court;Imperial Beach;CA;US
19051;Wallstr 834;Berlin;HE;DE
19052;4082 Nightingale Drive;Burien;WA;US
19053;1906 Adobe Dr.;Vancouver;BC;CA
19054;4566 La Jolla;Springwood;NSW;AU
19055;1692 Collins Dr.;West Covina;CA;US
19056;7113 Reliez Valley Ct;Woodland Hills;CA;US
19057;Dunckerstr 4825;Hamburg;HH;DE
19058;9809 St. Germain Lane;Sedro Woolley;WA;US
19059;8141 Mitchell Canyon Road;Redwood City;CA;US
19060;22, avenue Foch;Lille;59;FR
19061;2333 Chestnut Avenue;Fremont;CA;US
19062;4023 Jasper Court;Cliffside;BC;CA
19063;5537 Baltic Sea Ct.;Downey;CA;US
19064;4606 Springwood Court;Gold Coast;QLD;AU
19065;7032 Stanford St.;Torrance;CA;US
19066;13, boulevard d\xc2\xb4Albi;Paris La Defense;92;FR
19067;8439 Rio Grande Drive;North Sydney;NSW;AU
19068;491 Heights Avenue;Walla Walla;WA;US
19069;9678 Redlands Way;London;ENG;GB
19070;2406 Kane Circle;Melton;VIC;AU
19071;3268 Hazelwood Lane;Vancouver;BC;CA
19072;9761 Darnett Circle;Findon;SA;AU
19073;Kalkweg 4444;Salzgitter;HE;DE
19074;7459 Rolando Avenue;Salem;OR;US
19075;55, rue de Courtaboeuf;Boulogne-Billancourt;92;FR
19076;9024 Dumbarton Drive;San Diego;CA;US
19077;9834 Vista Del Rio;Springwood;NSW;AU
19078;5452 Corte Gilberto;Kirkby;ENG;GB
19079;3783 Terra Calitina;Concord;CA;US
19080;6111 Lancaster;St. Leonards;NSW;AU
19081;6848 Calico Way;Concord;CA;US
19082;5415 West;Burbank;CA;US
19083;6634 Augustine Dr.;Sooke;BC;CA
19084;8074 Corte Valencia;Milton Keynes;ENG;GB
19085;663 Sunset Meadows Ln.;Milsons Point;NSW;AU
19086;4712 Brook Way;Cliffside;BC;CA
19087;4752 Willow Creek Ct.;Haney;BC;CA
19088;5739 Pleasant Hill Rd.;Downey;CA;US
19089;1020, quai de Grenelle;Croix;59;FR
19090;7275 Andrea Lane;Yakima;WA;US
19091;9297 Kenston Dr.;London;ENG;GB
19092;1234, rue Saint-Lazare;Colombes;92;FR
19093;3965 Morengo Ct;Bury;ENG;GB
19094;210, rue Maillard;Bobigny;93;FR
19095;8089 Mariposa Ct.;Oak Bay;BC;CA
19096;Pflugstr 815;Eilenburg;BB;DE
19097;4351 Charlotte Ave.;Sunbury;VIC;AU
19098;4616 Sutcliffe Pl;Woolston;ENG;GB
19099;9838 Westchester Pl.;La Jolla;CA;US
19100;22, avenue du Pr\xc3\xa9sident-Kennedy;Saint Germain en Laye;78;FR
19101;867 Maria Vega Court;El Cajon;CA;US
19102;7489 Briowes Valley Rd.;Oakland;CA;US
19103;2402 Sutherland Dr.;Vancouver;BC;CA
19104;8384 Golden Rain Road;Burien;WA;US
19105;1935 Heavenly Drive;N. Vancouver;BC;CA
19106;194, boulevard Tremblay;Roubaix;59;FR
19107;6888 Relief Valley Ct.;Edmonds;WA;US
19108;831 Valley Crest Dr.;Springwood;NSW;AU
19109;91, rue Royale;Paris;75;FR
19110;4966 Santa Barbara Rd.;Long Beach;CA;US
197662;Nulty Dr.;W. Linn;OR;US
19112;5993 Baywood Drive;Colma;CA;US
19113;7529 Potomac Drive;Issaquah;WA;US
19114;734 Mt. Tamalpais Place;Renton;WA;US
19115;3989 Crestwood Circle;Billericay;ENG;GB
19116;2229 Oak Rd.;San Carlos;CA;US
19117;8343 Chilpancingo Pkwy.;Newport Beach;CA;US
19118;16, avenue de Malakoff;Cergy;95;FR
19119;93 N. 39th Street;Sooke;BC;CA
19120;2408, rue Maillard;Colomiers;31;FR
19121;9170 Glen Ellen Court;Hobart;TAS;AU
19122;2367 Vancouver Way;Tacoma;WA;US
19123;4003 Sugarland Circle;Oxford;ENG;GB
19124;1820 Adobe St;Gold Coast;QLD;AU
19125;8989 Twincreek Ct.;Shawnee;BC;CA
19126;6558 Pacifica Ave.;Spokane;WA;US
19127;5444 Flamingo Dr.;Berkshire;ENG;GB
19128;1045 Lolita Drive;Torrance;CA;US
19129;309, route de Marseille;Bobigny;93;FR
19130;9121 Monte Cresta Avenue;Newport Beach;CA;US
19131;9162 California Street;Port Orchard;WA;US
19132;2431 Keith Court;Burbank;CA;US
19133;7494 Sunset Circle;Imperial Beach;CA;US
19134;445 Bishop Drive;Cliffside;BC;CA
19135;7739 Pineknoll;Oxford;ENG;GB
19136;1686 Lavere Way;Daly City;CA;US
19137;6131 Green Leaf Drive;Springwood;NSW;AU
19138;4890 Hacienda;Bellflower;CA;US
19139;6385 Holiday Hill Dr.;Glendale;CA;US
19140;9843 Wilke Drive;Palo Alto;CA;US
19141;4249 Heights Ave.;Lynnwood;WA;US
19142;2441 Heavenly Drive;North Ryde;NSW;AU
19143;618 Natalie Drive;Hervey Bay;QLD;AU
19144;Bundesallee 6466;Saarlouis;SL;DE
19145;35, route de Marseille;Roncq;59;FR
19146;6812 Farm Bureau Rd.;Beverly Hills;CA;US
19147;1359, avenue de l\xc2\xb4Europe;Paris;75;FR
19148;Welt Platz 4;Neunkirchen;SL;DE
19149;6345 St Paul Way;Daly City;CA;US
19150;3279 W 46th St;Newcastle;NSW;AU
19151;1513 Deercreek Ln.;Corvallis;OR;US
19152;3562 East Ave.;Burbank;CA;US
19153;1299 Carpetta Circle;Grossmont;CA;US
19154;1504 Conifer Court;London;ENG;GB
19155;9376 Cross Road;Redmond;WA;US
19156;833 Sepueveda Court;East Brisbane;QLD;AU
19157;9416 Shadow Falls Drive;Coronado;CA;US
19158;121 Keith Court;Cliffside;BC;CA
19159;Kapellstr 4924;Kiel;SL;DE
19160;404 Marita Drive;Marysville;WA;US
19161;699 Rubiem Ct.;Kirkland;WA;US
19162;1940 C Mt. Hood Circle;Tacoma;WA;US
19163;6400 St. John Lane;Warrnambool;VIC;AU
19164;5144 Alvecedo;Hobart;TAS;AU
19165;2691 Balhan Dr.;Peterborough;ENG;GB
19166;8805 Wiget Lane;Spring Valley;CA;US
19167;81, avenue des Laurentides;Saint Germain en Laye;78;FR
19168;1295 Fabian Way;College Station;TX;US
19169;156 East Lake Court;Birmingham;ENG;GB
19170;555 Park Glen Court;Torrance;CA;US
19171;33, all\xc3\xa9e des Princes;Bobigny;93;FR
19172;1583 Westwood Lane;Santa Cruz;CA;US
19173;Wertheimer Stra\xc3\x9fe 277;M\xc3\xbcnchen;HH;DE
19174;811, avenue Reille;Paris;75;FR
19175;571, rue Malar;Roissy en Brie;77;FR
19176;8205 Soto St.;Coffs Harbour;NSW;AU
19177;3733 Water Street;Lavender Bay;NSW;AU
19178;2109 Mt. Washington;W. York;ENG;GB
19179;2181, rue Malar;Paris;75;FR
19180;5704 Laverne Avenue;Lane Cove;NSW;AU
19181;3740 Azalea Avenue;Gold Coast;QLD;AU
19182;2119 Virginia Hills;Bellflower;CA;US
19183;6353 Dan Ysidro Court;York;ENG;GB
19184;6186, place du Tertre;Paris;75;FR
19185;2651 St. Francis Dr.;Chula Vista;CA;US
19186;1156 Dublin Court;Watford;ENG;GB
19187;3563 Mulberry;East Brisbane;QLD;AU
19188;7818 Lorie Lane;San Gabriel;CA;US
19189;5682 Leslie Avenue;San Francisco;CA;US
19190;4144 Mary Dr.;Bracknell;ENG;GB
19191;8378 B Avenue I;Westminster;BC;CA
19192;6710 Santa Monica Drive;Lakewood;CA;US
19193;Werftstr 54;Berlin;SL;DE
19194;9660 Algiers Drive;National City;CA;US
19195;8245 Highland Dr.;Redwood City;CA;US
19196;2, avenue des Laurentides;Courbevoie;92;FR
19197;4106 Entrada Circle;Woodburn;OR;US
19198;64, avenue des Laurentides;Colombes;92;FR
19199;5601 Garrow Drive;Oregon City;OR;US
19200;Kappellweg 242;Kiel;SL;DE
19201;9059 Northgate Road;Bellflower;CA;US
19202;8683 San Antonio;London;ENG;GB
19203;3465 Fitzpatrick Drive;Seattle;WA;US
19204;Klara Stra\xc3\x9fe 822;Kiel;SL;DE
19205;7177 Marsh Drive;Lynnwood;WA;US
19206;9719 Hamilton Ave;St. Leonards;NSW;AU
19207;103, avenue des Champs-Elys\xc3\xa9es;Paris La Defense;92;FR
19208;1837 North Main St.;San Francisco;CA;US
19209;Kr\xc3\xb6nerweg 9249;Kiel;SL;DE
19210;8189 Lydia Lane;Bendigo;VIC;AU
19211;8459 Leed Court West;Portland;OR;US
19212;6028 D St.;Port Hammond;BC;CA
19213;5979 La Corte Bonita;Burnaby;BC;CA
19214;2905 Limeridge Drive;Newton;BC;CA
19215;Kapellstr 49;Ingolstadt;BY;DE
19216;Zollhof 6266;Solingen;NW;DE
19217;515 Bayview Ct.;Everett;WA;US
19218;8592 Camelback Ct.;Tacoma;WA;US
19219;3193, rue Lamarck;Roissy en Brie;77;FR
19220;8632 River Ash Court;Renton;WA;US
19221;6130 Alderwood Lane;Chula Vista;CA;US
19222;6964 Keller Ridge Dr.;Mill Valley;CA;US
19223;Kulmer Stra\xc3\x9fe 4;Hof;BY;DE
19224;2402 Cinnabar St.;Lakewood;CA;US
19225;Parise Stra\xc3\x9fe 6446;Saarbr\xc3\xbccken;SL;DE
19226;5606 Bay View Drive;Sedro Woolley;WA;US
19227;8701 Tuolumne Way;Colma;CA;US
19228;7875 Northridge Road;Geelong;VIC;AU
19229;366, avenue Foch;Versailles;78;FR
